date,close,volume
2024-08-05,890.0,227400
2024-08-06,944.0,106200
2024-08-07,946.0,67800
2024-08-08,930.0,39800
2024-08-09,949.0,64700
2024-08-13,949.0,43000
2024-08-14,964.0,33000
2024-08-15,959.0,19700
2024-08-16,975.0,38500
2024-08-19,964.0,26900
2024-08-20,983.0,24000
2024-08-21,976.0,18100
2024-08-22,983.0,17300
2024-08-23,991.0,26700
2024-08-26,995.0,32500
2024-08-27,1015.0,37700
2024-08-28,1005.0,10500
2024-08-29,999.0,21100
2024-08-30,987.0,35000
2024-09-02,975.0,41900
2024-09-03,990.0,29000
2024-09-04,973.0,46700
2024-09-05,972.0,77400
2024-09-06,978.0,32300
2024-09-09,983.0,20400
2024-09-10,981.0,24200
2024-09-11,966.0,25300
2024-09-12,982.0,23800
2024-09-13,970.0,23500
2024-09-17,969.0,36100
2024-09-18,967.0,35200
2024-09-19,978.0,30600
2024-09-20,992.0,88800
2024-09-24,1001.0,53200
2024-09-25,1012.0,48800
2024-09-26,1026.0,60100
2024-09-27,1041.0,82000
2024-09-30,995.0,61700
2024-10-01,1006.0,42200
2024-10-02,1001.0,39000
2024-10-03,1008.0,29900
2024-10-04,1011.0,33100
2024-10-07,1014.0,72600
2024-10-08,997.0,36100
2024-10-09,990.0,32700
2024-10-10,995.0,33000
2024-10-11,989.0,28800
2024-10-15,990.0,20600
2024-10-16,985.0,23700
2024-10-17,986.0,18900
2024-10-18,993.0,24800
2024-10-21,995.0,15500
2024-10-22,977.0,49900
2024-10-23,977.0,33600
2024-10-24,983.0,30500
2024-10-25,976.0,22700
2024-10-28,992.0,28600
2024-10-29,998.0,26500
2024-10-30,979.0,92300
2024-10-31,988.0,31300
2024-11-01,989.0,25100
2024-11-05,990.0,147200
2024-11-06,996.0,36100
2024-11-07,1006.0,43000
2024-11-08,996.0,25900
2024-11-11,1002.0,17000
2024-11-12,991.0,21600
2024-11-13,994.0,22700
2024-11-14,982.0,22400
2024-11-15,971.0,35600
2024-11-18,970.0,19000
2024-11-19,974.0,22100
2024-11-20,970.0,14700
2024-11-21,970.0,10700
2024-11-22,974.0,20000
2024-11-25,974.0,15800
2024-11-26,960.0,47100
2024-11-27,951.0,39100
2024-11-28,952.0,17600
2024-11-29,930.0,86100
2024-12-02,946.0,51400
2024-12-03,950.0,34500
2024-12-04,943.0,42200
2024-12-05,954.0,75600
2024-12-06,956.0,20200
2024-12-09,949.0,49600
2024-12-10,950.0,44600
2024-12-11,936.0,60700
2024-12-12,933.0,94500
2024-12-13,927.0,62700
2024-12-16,916.0,49700
2024-12-17,902.0,80700
2024-12-18,912.0,65300
2024-12-19,912.0,68700
2024-12-20,910.0,84200
2024-12-23,912.0,34000
2024-12-24,921.0,50400
2024-12-25,926.0,117000
2024-12-26,936.0,152100
2024-12-27,931.0,235800
2024-12-30,934.0,41400
2025-01-06,924.0,69900
2025-01-07,917.0,52300
2025-01-08,909.0,36700
2025-01-09,900.0,70500
2025-01-10,905.0,33500
2025-01-14,902.0,42900
2025-01-15,908.0,23500
2025-01-16,906.0,193200
2025-01-17,907.0,33200
2025-01-20,928.0,39700
2025-01-21,935.0,63200
2025-01-22,936.0,19000
2025-01-23,930.0,22200
2025-01-24,934.0,31200
2025-01-27,944.0,23900
2025-01-28,945.0,33200
2025-01-29,938.0,19900
2025-01-30,942.0,23200
2025-01-31,939.0,28000
2025-02-03,913.0,57700
2025-02-04,931.0,57000
2025-02-05,945.0,55800
2025-02-06,945.0,27800
2025-02-07,946.0,20100
2025-02-10,950.0,22600
2025-02-12,945.0,21800
2025-02-13,954.0,33900
2025-02-14,943.0,76900
2025-02-17,986.0,99500
2025-02-18,988.0,35300
2025-02-19,1000.0,41100
2025-02-20,1011.0,91200
2025-02-21,1009.0,57800
2025-02-25,1044.0,140100
2025-02-26,1042.0,92600
2025-02-27,1080.0,101700
2025-02-28,1100.0,141200
2025-03-03,1141.0,202900
2025-03-04,1132.0,129700
2025-03-05,1146.0,99700
2025-03-06,1169.0,133400
2025-03-07,1159.0,74600
2025-03-10,1163.0,98800
2025-03-11,1148.0,135100
2025-03-12,1170.0,134800
2025-03-13,1187.0,77100
2025-03-14,1174.0,64100
2025-03-17,1163.0,167200
2025-03-18,1172.0,133200
2025-03-19,1197.0,87300
2025-03-21,1188.0,69200
2025-03-24,1171.0,71300
2025-03-25,1175.0,96100
2025-03-26,1175.0,77300
2025-03-27,1178.0,69900
2025-03-28,1151.0,63100
2025-03-31,1083.0,123900
2025-04-01,1075.0,87100
2025-04-02,1094.0,76400
2025-04-03,1039.0,129500
2025-04-04,951.0,168600
2025-04-07,840.0,318800
2025-04-08,908.0,100900
2025-04-09,882.0,114400
2025-04-10,944.0,135600
2025-04-11,932.0,84000
2025-04-14,975.0,116400
2025-04-15,980.0,57400
2025-04-16,971.0,50700
2025-04-17,1011.0,75200
2025-04-18,1034.0,73900
