date,close,volume
2024-08-05,1013.0,126000
2024-08-06,1125.0,36800
2024-08-07,1196.0,22000
2024-08-08,1172.0,24000
2024-08-09,1234.0,26900
2024-08-13,1231.0,29700
2024-08-14,1219.0,23200
2024-08-15,1214.0,13300
2024-08-16,1238.0,18900
2024-08-19,1211.0,16500
2024-08-20,1227.0,12700
2024-08-21,1216.0,9700
2024-08-22,1207.0,11900
2024-08-23,1206.0,8700
2024-08-26,1230.0,15800
2024-08-27,1267.0,27600
2024-08-28,1264.0,12400
2024-08-29,1243.0,10100
2024-08-30,1328.0,52200
2024-09-02,1290.0,32000
2024-09-03,1292.0,7200
2024-09-04,1222.0,46400
2024-09-05,1229.0,18500
2024-09-06,1234.0,14100
2024-09-09,1204.0,18200
2024-09-10,1211.0,10100
2024-09-11,1178.0,29900
2024-09-12,1236.0,18600
2024-09-13,1247.0,5200
2024-09-17,1221.0,16200
2024-09-18,1233.0,9200
2024-09-19,1253.0,7600
2024-09-20,1256.0,6700
2024-09-24,1245.0,31400
2024-09-25,1257.0,9800
2024-09-26,1261.0,7800
2024-09-27,1293.0,15500
2024-09-30,1305.0,51500
2024-10-01,1341.0,33600
2024-10-02,1315.0,17800
2024-10-03,1290.0,35700
2024-10-04,1283.0,17100
2024-10-07,1277.0,10700
2024-10-08,1259.0,8800
2024-10-09,1243.0,9900
2024-10-10,1233.0,6300
2024-10-11,1228.0,1700
2024-10-15,1246.0,7500
2024-10-16,1259.0,5700
2024-10-17,1245.0,3000
2024-10-18,1237.0,2600
2024-10-21,1234.0,1800
2024-10-22,1217.0,9800
2024-10-23,1213.0,5500
2024-10-24,1205.0,7400
2024-10-25,1175.0,32700
2024-10-28,1201.0,24300
2024-10-29,1180.0,14300
2024-10-30,1094.0,73900
2024-10-31,1123.0,23700
2024-11-01,1109.0,13000
2024-11-05,1136.0,12700
2024-11-06,1125.0,5300
2024-11-07,1123.0,6100
2024-11-08,1119.0,4900
2024-11-11,1115.0,6900
2024-11-12,1108.0,4100
2024-11-13,1092.0,8500
2024-11-14,1086.0,18500
2024-11-15,1088.0,7600
2024-11-18,1084.0,3600
2024-11-19,1094.0,9100
2024-11-20,1101.0,6900
2024-11-21,1104.0,2200
2024-11-22,1126.0,13300
2024-11-25,1147.0,9700
2024-11-26,1148.0,4100
2024-11-27,1134.0,14200
2024-11-28,1109.0,7300
2024-11-29,1103.0,3400
2024-12-02,1100.0,3900
2024-12-03,1087.0,14700
2024-12-04,1077.0,8200
2024-12-05,1074.0,16000
2024-12-06,1063.0,12100
2024-12-09,1070.0,11200
2024-12-10,1055.0,49500
2024-12-11,1058.0,20000
2024-12-12,1051.0,9700
2024-12-13,1042.0,7800
2024-12-16,1019.0,37700
2024-12-17,1013.0,17500
2024-12-18,1023.0,9000
2024-12-19,1026.0,6600
2024-12-20,1014.0,6300
2024-12-23,1012.0,45300
2024-12-24,1024.0,8600
2024-12-25,1025.0,6100
2024-12-26,1014.0,30500
2024-12-27,1018.0,4800
2024-12-30,1028.0,5400
2025-01-06,1049.0,7200
2025-01-07,1041.0,4000
2025-01-08,1035.0,2900
2025-01-09,1018.0,6300
2025-01-10,1021.0,4200
2025-01-14,1009.0,5500
2025-01-15,1001.0,5500
2025-01-16,1003.0,8400
2025-01-17,1006.0,7500
2025-01-20,1014.0,2000
2025-01-21,1015.0,1000
2025-01-22,1025.0,2900
2025-01-23,1022.0,1100
2025-01-24,1023.0,4700
2025-01-27,1062.0,13100
2025-01-28,1038.0,6000
2025-01-29,1122.0,43800
2025-01-30,1180.0,205000
2025-01-31,1190.0,77000
2025-02-03,1205.0,133000
2025-02-04,1175.0,37100
2025-02-05,1230.0,35500
2025-02-06,1187.0,41300
2025-02-07,1296.0,155700
2025-02-10,1426.0,126400
2025-02-12,1711.0,247700
2025-02-13,1539.0,235000
2025-02-14,1506.0,101100
2025-02-17,1457.0,89100
2025-02-18,1465.0,47800
2025-02-19,1571.0,370900
2025-02-20,1885.0,734100
2025-02-21,1722.0,284800
2025-02-25,1771.0,298600
2025-02-26,1723.0,97900
2025-02-27,1584.0,101300
2025-02-28,1555.0,108700
2025-03-03,1575.0,63300
2025-03-04,1594.0,118900
2025-03-05,1539.0,51000
2025-03-06,1534.0,27700
2025-03-07,1505.0,56000
2025-03-10,1554.0,49700
2025-03-11,1571.0,55600
2025-03-12,1581.0,60900
2025-03-13,1547.0,41900
2025-03-14,1512.0,29900
2025-03-17,1496.0,35100
2025-03-18,1549.0,74600
2025-03-19,1573.0,38700
2025-03-21,1540.0,23200
2025-03-24,1504.0,29500
2025-03-25,1475.0,26000
2025-03-26,1465.0,29300
2025-03-27,1448.0,15500
2025-03-28,1461.0,66400
2025-03-31,1385.0,48700
2025-04-01,1337.0,33500
2025-04-02,1325.0,10400
2025-04-03,1286.0,34400
2025-04-04,1230.0,52200
2025-04-07,1097.0,48800
2025-04-08,1228.0,34200
2025-04-09,1202.0,25300
2025-04-10,1256.0,24400
2025-04-11,1280.0,14300
2025-04-14,1294.0,11500
2025-04-15,1278.0,9400
2025-04-16,1253.0,6600
2025-04-17,1272.0,5700
2025-04-18,1295.0,8200
2025-04-21,1277.0,8900
2025-04-22,1252.0,13200
2025-04-23,1250.0,10100
2025-04-24,1241.0,5200
2025-04-25,1268.0,10600
2025-04-28,1274.0,253400
2025-04-30,1366.0,245800
2025-05-01,1357.0,168600
2025-05-02,1271.0,65400
2025-05-07,1270.0,35200
2025-05-08,1259.0,36000
2025-05-09,1276.0,77100
2025-05-12,1270.0,164200
2025-05-13,1281.0,23000
2025-05-14,1348.0,56000
2025-05-15,1290.0,111100
2025-05-16,1311.0,16000
2025-05-19,1290.0,16700
2025-05-20,1324.0,42200
2025-05-21,1283.0,35300
2025-05-22,1281.0,15100
2025-05-23,1295.0,11400
2025-05-26,1293.0,20200
2025-05-27,1332.0,40500
2025-05-28,1307.0,21500
2025-05-29,1499.0,472500
2025-05-30,1476.0,252500
2025-06-02,1517.0,140100
2025-06-03,1460.0,143700
2025-06-04,1490.0,453200
2025-06-05,1452.0,41300
2025-06-06,1438.0,27500
2025-06-09,1415.0,37600
2025-06-10,1500.0,145700
2025-06-11,1473.0,47700
2025-06-12,1488.0,43400
2025-06-13,1466.0,36800
2025-06-16,1440.0,39700
2025-06-17,1451.0,22700
2025-06-18,1429.0,32100
2025-06-19,1428.0,22200
2025-06-20,1413.0,35900
2025-06-23,1393.0,32500
2025-06-24,1395.0,27300
2025-06-25,1377.0,18500
2025-06-26,1389.0,10000
2025-06-27,1368.0,20800
2025-06-30,1420.0,68600
2025-07-01,1395.0,16100
2025-07-02,1397.0,17100
2025-07-03,1404.0,26100
2025-07-04,1446.0,46300
2025-07-07,1478.0,65100
2025-07-08,1454.0,27400
2025-07-09,1483.0,18600
2025-07-10,1515.0,46600
2025-07-11,1559.0,126700
2025-07-14,1540.0,46900
2025-07-15,1507.0,39600
2025-07-16,1492.0,20700
2025-07-17,1497.0,19300
2025-07-18,1463.0,30100
2025-07-22,1492.0,32700
2025-07-23,1497.0,37900
2025-07-24,1524.0,32200
2025-07-25,1523.0,17900
2025-07-28,1552.0,92300
2025-07-29,1400.0,222200
2025-07-30,1396.0,78000
2025-07-31,1416.0,43300
2025-08-01,1449.0,55000
2025-08-04,1502.0,72600
2025-08-05,1488.0,34200
2025-08-06,1532.0,88300
2025-08-07,1534.0,39600
2025-08-08,1508.0,34500
2025-08-12,1908.0,409400
2025-08-13,1821.0,873100
2025-08-14,1780.0,106800
2025-08-15,1811.0,114000
2025-08-18,1890.0,86500
2025-08-19,1825.0,100900
2025-08-20,1766.0,51400
2025-08-21,1730.0,43900
2025-08-22,1700.0,44500
2025-08-25,1800.0,79900
2025-08-26,1860.0,64300
2025-08-27,1860.0,76700
2025-08-28,1868.0,72400
2025-08-29,1907.0,101100
2025-09-01,1891.0,47300
2025-09-02,2015.0,186400
2025-09-03,2230.0,453000
2025-09-04,2730.0,943700
2025-09-05,2367.0,1151600
2025-09-08,2287.0,264100
2025-09-09,2221.0,241800
2025-09-10,2195.0,96000
2025-09-11,2144.0,70300
2025-09-12,2071.0,102000
2025-09-16,2102.0,113300
2025-09-17,2034.0,87200
2025-09-18,2190.0,170000
2025-09-19,2139.0,141400
2025-09-22,2075.0,63900
2025-09-24,2000.0,76900
2025-09-25,2001.0,53200
2025-09-26,2006.0,49000
2025-09-29,1956.0,45800
2025-09-30,1915.0,71100
2025-10-01,1808.0,72900
2025-10-02,1790.0,34900
2025-10-03,1853.0,45200
2025-10-06,1855.0,61200
2025-10-07,1845.0,53800
2025-10-08,1870.0,35700
2025-10-09,1845.0,32100
2025-10-10,1786.0,32800
2025-10-14,1783.0,42000
2025-10-15,1848.0,23200
2025-10-16,1915.0,41000
2025-10-17,1833.0,54300
2025-10-20,1883.0,32100
2025-10-21,1884.0,50600
2025-10-22,1919.0,26100
2025-10-23,1884.0,27100
2025-10-24,1861.0,27300
2025-10-27,1860.0,25900
2025-10-28,1813.0,31200
2025-10-29,1785.0,27500
2025-10-30,1787.0,36200
2025-10-31,1794.0,38700
2025-11-04,1702.0,103600
2025-11-05,1684.0,69000
2025-11-06,1699.0,25100
2025-11-07,1697.0,17900
2025-11-10,1700.0,16500
2025-11-11,1678.0,32400
2025-11-12,1733.0,34400
2025-11-13,1714.0,16700
2025-11-14,1733.0,26000
2025-11-17,1689.0,13800
2025-11-18,1664.0,24800
2025-11-19,1641.0,16600
2025-11-20,1662.0,16300
2025-11-21,1644.0,12500
2025-11-25,1641.0,31900
2025-11-26,1663.0,21900
2025-11-27,1665.0,13900
2025-11-28,1688.0,9200
2025-12-01,1664.0,27300
2025-12-02,1619.0,29100
2025-12-03,1619.0,12500
2025-12-04,1622.0,14400
2025-12-05,1612.0,14500
2025-12-08,1634.0,23600
2025-12-09,1634.0,26000
2025-12-10,1631.0,18600
2025-12-11,1580.0,31900
2025-12-12,1577.0,25800
2025-12-15,1630.0,29000
2025-12-16,1598.0,25600
2025-12-17,1562.0,24100
2025-12-18,1572.0,17500
2025-12-19,1596.0,20500
2025-12-22,1576.0,15900
2025-12-23,1580.0,25000
2025-12-24,1595.0,22900
2025-12-25,1622.0,23900
2025-12-26,1606.0,31400
2025-12-29,1668.0,42700
2025-12-30,1678.0,33500
2026-01-05,1738.0,89200
2026-01-06,1706.0,37000
2026-01-07,1706.0,48300
2026-01-08,1728.0,37400
2026-01-09,1700.0,27000
2026-01-13,1888.0,438200
2026-01-14,1982.0,197400
2026-01-15,2121.0,263800
2026-01-16,2020.0,312200
2026-01-19,1960.0,124600
2026-01-20,1932.0,155900
2026-01-21,1866.0,79800
2026-01-22,1864.0,48000
2026-01-23,1887.0,47100
2026-01-26,1822.0,73100
2026-01-27,1830.0,21500
2026-01-28,1832.0,46200
2026-01-29,1802.0,40100
2026-01-30,1800.0,19400
2026-02-02,1803.0,59800
2026-02-03,1851.0,24500
2026-02-04,1885.0,23400
2026-02-05,1938.0,79400
2026-02-06,1913.0,55000
2026-02-09,1935.0,42200
2026-02-10,1987.0,56800
2026-02-12,1976.0,51000
2026-02-13,1896.0,47100
2026-02-16,1898.0,33500
2026-02-17,1853.0,33500
2026-02-18,1952.0,58300
2026-02-19,1945.0,21400
2026-02-20,1895.0,16800
2026-02-24,1903.0,18300
2026-02-25,1910.0,24500
2026-02-26,1890.0,13600
2026-02-27,1939.0,30300
2026-03-02,1888.0,27900
2026-03-03,1788.0,46900
2026-03-04,1678.0,58400
2026-03-05,1763.0,23900
2026-03-06,1746.0,15300
2026-03-09,1694.0,28700
2026-03-10,1740.0,15600
2026-03-11,1813.0,43200
2026-03-12,1751.0,17000
2026-03-13,1725.0,14900
2026-03-16,1705.0,11800
2026-03-17,1702.0,9400
2026-03-18,1752.0,29000
2026-03-19,1682.0,11500
2026-03-23,1635.0,19000
2026-03-24,1711.0,16400
2026-03-25,1713.0,9200
2026-03-26,1680.0,11200
2026-03-27,1714.0,16100
2026-03-30,1617.0,31300
2026-03-31,1620.0,12700
2026-04-01,1672.0,7000
2026-04-02,1635.0,13600
2026-04-03,1634.0,6400
2026-04-06,1628.0,7200
2026-04-07,1621.0,9600
2026-04-08,1659.0,30000
2026-04-09,1598.0,36500
2026-04-10,1600.0,9000
2026-04-13,1610.0,7600
2026-04-14,1615.0,9400
2026-04-15,1620.0,7500
2026-04-16,1642.0,13100
2026-04-17,1648.0,8400
2026-04-20,1661.0,13800
2026-04-21,1761.0,95000
2026-04-22,1766.0,28900
2026-04-23,1690.0,23700
2026-04-24,1695.0,22000
2026-04-27,1672.0,23200
2026-04-28,1660.0,26500
2026-04-30,1621.0,9200
2026-05-01,1602.0,11100
2026-05-07,1610.0,8700
2026-05-08,1611.0,7800
2026-05-11,1626.0,12700
2026-05-12,1606.0,16900
2026-05-13,1608.0,10700
2026-05-14,1590.0,18500
2026-05-15,1555.0,13900
2026-05-18,1552.0,9600
2026-05-19,1557.0,11300
2026-05-20,1573.0,14400
2026-05-21,1555.0,6000
2026-05-22,1564.0,7200
2026-05-25,1555.0,8400
2026-05-26,1540.0,8000
2026-05-27,1545.0,7900
2026-05-28,1526.0,5500
2026-05-29,1537.0,8700
2026-06-01,1534.0,16400
2026-06-02,1518.0,14100
2026-06-03,1537.0,10000
2026-06-04,1510.0,5300
2026-06-05,1536.0,15700
2026-06-08,1510.0,9200
2026-06-09,1534.0,5900
2026-06-10,1510.0,3900
2026-06-11,1491.0,8900
2026-06-12,1547.0,10600
2026-06-15,1539.0,3500
2026-06-16,1523.0,4600
2026-06-17,1547.0,10900
2026-06-18,1552.0,5400
2026-06-19,1545.0,2200
2026-06-22,1580.0,6800
2026-06-23,1546.0,4100
2026-06-24,1555.0,5000
2026-06-25,1560.0,5400
2026-06-26,1555.0,14400
2026-06-29,1574.0,2400
2026-06-30,1558.0,1200
2026-07-01,1544.0,8700
2026-07-02,1559.0,4300
2026-07-03,1573.0,3000
2026-07-06,1596.0,10000
2026-07-07,1570.0,3400
2026-07-08,1568.0,4300
2026-07-09,1578.0,500
2026-07-10,1567.0,1700
2026-07-13,1559.0,5200
2026-07-14,1548.0,4200
2026-07-15,1547.0,7300
2026-07-16,1548.0,6900
2026-07-17,1519.0,13000
2026-07-21,1530.0,3100
2026-07-22,1554.0,3900
2026-07-23,1543.0,2600
2026-07-24,1536.0,3700
2026-07-27,1569.0,7300
2026-07-28,1556.0,4400
2026-07-29,1587.0,41000
2026-07-30,1569.0,5500
2026-07-31,1584.0,6400
2026-08-03,1560.0,20200
2026-08-04,1559.0,6300
2026-08-05,,7900
