date,close,volume
2024-11-20,2427.5,2416200
2024-11-21,2381.0,1755400
2024-11-22,2401.0,1934600
2024-11-25,2505.5,3798200
2024-11-26,2535.0,2485900
2024-11-27,2503.5,1880500
2024-11-28,2824.0,8392700
2024-11-29,2833.0,3087100
2024-12-02,2902.0,2111200
2024-12-03,2918.0,2128400
2024-12-04,2799.0,3077100
2024-12-05,2814.5,1792400
2024-12-06,2782.5,1642000
2024-12-09,2740.0,1531800
2024-12-10,2739.0,1301600
2024-12-11,2832.0,2599700
2024-12-12,2829.0,1588200
2024-12-13,2781.5,1738500
2024-12-16,2787.5,1287700
2024-12-17,2776.5,1565200
2024-12-18,2750.5,2039900
2024-12-19,2791.5,2229900
2024-12-20,2783.0,3794400
2024-12-23,2823.0,1083700
2024-12-24,2833.0,998500
2024-12-25,2830.0,916800
2024-12-26,2878.0,1438400
2024-12-27,2928.0,1452000
2024-12-30,2905.5,1659100
2025-01-06,2889.5,1559700
2025-01-07,2948.5,1976700
2025-01-08,2944.5,2866200
2025-01-09,2865.5,2150800
2025-01-10,2794.5,2247300
2025-01-14,2773.0,1791500
2025-01-15,2850.0,2299100
2025-01-16,2884.0,2753500
2025-01-17,2833.0,2115600
2025-01-20,2902.0,1437900
2025-01-21,2848.5,1351900
2025-01-22,2830.5,1212800
2025-01-23,2855.0,1217300
2025-01-24,2854.0,1370600
2025-01-27,2889.0,1123100
2025-01-28,2899.0,1087200
2025-01-29,2912.0,1395300
2025-01-30,2965.0,1229800
2025-01-31,2965.0,1370400
2025-02-03,2919.5,1450300
2025-02-04,2955.0,1382600
2025-02-05,2956.0,1332200
2025-02-06,2983.5,1278400
2025-02-07,3009.0,1227400
2025-02-10,3005.0,1014700
2025-02-12,2998.5,2198900
2025-02-13,3070.0,1997700
2025-02-14,3084.0,4154700
2025-02-17,3159.0,1856000
2025-02-18,3170.0,1818200
2025-02-19,3153.0,1056000
2025-02-20,3159.0,1547300
2025-02-21,3205.0,2037900
2025-02-25,3218.0,2480200
2025-02-26,3163.0,1678100
2025-02-27,3175.0,1168100
2025-02-28,3135.0,2562300
2025-03-03,3188.0,1578400
2025-03-04,3168.0,1718800
2025-03-05,3146.0,1505800
2025-03-06,3157.0,1314600
2025-03-07,3081.0,1876000
2025-03-10,3036.0,1829300
2025-03-11,2894.0,2856400
2025-03-12,2961.0,2322400
2025-03-13,2986.0,1347900
2025-03-14,3120.0,2603500
2025-03-17,3130.0,1376200
2025-03-18,3166.0,1925000
2025-03-19,3169.0,1358200
2025-03-21,3209.0,2202200
2025-03-24,3202.0,1066600
2025-03-25,3191.0,972400
2025-03-26,3253.0,1747800
2025-03-27,3341.0,2613700
2025-03-28,3268.0,1979600
2025-03-31,3174.0,2209900
2025-04-01,3176.0,3386600
2025-04-02,3169.0,1807200
2025-04-03,2993.5,2996200
2025-04-04,2816.5,3134900
2025-04-07,2487.0,3532100
2025-04-08,2784.0,3122000
2025-04-09,2580.5,3675600
2025-04-10,2823.0,3098400
2025-04-11,2689.0,3073200
2025-04-14,2733.0,1395500
2025-04-15,2741.0,1112900
2025-04-16,2718.0,884200
2025-04-17,2758.5,1369600
2025-04-18,2769.5,1125500
2025-04-21,2700.0,1362000
2025-04-22,2712.5,1325500
2025-04-23,2818.5,2116200
2025-04-24,2891.0,1709200
2025-04-25,2920.5,1789800
2025-04-28,2990.5,1937900
2025-04-30,3031.0,2258200
2025-05-01,3000.0,1243100
2025-05-02,2947.0,2066300
2025-05-07,3030.0,2808700
2025-05-08,3006.0,1226800
2025-05-09,3063.0,1114500
2025-05-12,3106.0,938100
2025-05-13,3107.0,1200700
2025-05-14,3130.0,1087100
2025-05-15,3037.0,2445700
2025-05-16,3053.0,2644000
2025-05-19,3056.0,2237800
2025-05-20,3053.0,2037300
2025-05-21,3156.0,3075500
2025-05-22,3127.0,1873800
2025-05-23,3230.0,1759100
2025-05-26,3261.0,1679000
2025-05-27,3312.0,1880100
2025-05-28,3309.0,2559800
2025-05-29,3326.0,1791500
2025-05-30,3314.0,3997900
2025-06-02,3450.0,4959300
2025-06-03,3423.0,2393700
2025-06-04,3437.0,1777000
2025-06-05,3350.0,2131100
2025-06-06,3344.0,1383200
2025-06-09,3387.0,1402600
2025-06-10,3293.0,1400900
2025-06-11,3251.0,1236800
2025-06-12,3259.0,1133300
2025-06-13,3226.0,1312600
2025-06-16,3255.0,1102900
2025-06-17,3250.0,1243300
2025-06-18,3232.0,1379900
2025-06-19,3239.0,1142700
2025-06-20,3228.0,3756300
2025-06-23,3179.0,1002100
2025-06-24,3190.0,1362900
2025-06-25,3146.0,1350300
2025-06-26,3147.0,1718600
2025-06-27,3153.0,1427400
2025-06-30,3170.0,1727800
2025-07-01,3186.0,1215800
2025-07-02,3210.0,1676100
2025-07-03,3186.0,1822000
2025-07-04,3217.0,1262600
2025-07-07,3164.0,1154300
2025-07-08,3168.0,1683800
2025-07-09,3163.0,1375000
2025-07-10,3168.0,1495000
2025-07-11,3254.0,1683800
2025-07-14,3318.0,1696500
2025-07-15,3380.0,2250300
2025-07-16,3366.0,1732200
2025-07-17,3373.0,2099400
2025-07-18,3405.0,1285300
2025-07-22,3406.0,1494300
2025-07-23,3571.0,2309500
2025-07-24,3635.0,2049800
2025-07-25,3637.0,1385500
2025-07-28,3630.0,1432900
2025-07-29,3602.0,1265500
2025-07-30,3633.0,1187200
2025-07-31,3717.0,1383100
2025-08-01,3769.0,1784000
2025-08-04,3708.0,1652600
2025-08-05,3797.0,1743800
2025-08-06,3876.0,1565400
2025-08-07,3953.0,1447100
2025-08-08,3885.0,3103700
2025-08-12,3863.0,2134700
2025-08-13,3940.0,1568400
2025-08-14,3934.0,1809100
2025-08-15,3990.0,1748600
2025-08-18,3926.0,1109900
2025-08-19,3875.0,1554200
2025-08-20,3899.0,1350400
2025-08-21,3906.0,1514700
2025-08-22,3954.0,1590800
2025-08-25,3918.0,1100800
2025-08-26,3954.0,2077100
2025-08-27,3897.0,1740900
2025-08-28,3926.0,1251600
2025-08-29,3859.0,2062300
2025-09-01,3896.0,1558000
2025-09-02,3930.0,1411600
2025-09-03,3843.0,2160500
2025-09-04,3921.0,1796000
2025-09-05,3934.0,1294800
2025-09-08,3937.0,1577800
2025-09-09,3941.0,1272300
2025-09-10,3988.0,1104300
2025-09-11,3925.0,1269500
2025-09-12,3940.0,1193400
2025-09-16,3910.0,1067700
2025-09-17,3728.0,2963900
2025-09-18,3700.0,2458200
2025-09-19,3659.0,3644600
2025-09-22,3626.0,2233800
2025-09-24,3571.0,2406100
2025-09-25,3590.0,1631100
2025-09-26,3629.0,1790400
2025-09-29,3555.0,1537100
2025-09-30,3622.0,1825100
2025-10-01,3527.0,1795200
2025-10-02,3523.0,1919700
2025-10-03,3468.0,1717000
2025-10-06,3578.0,2217800
2025-10-07,3537.0,1546400
2025-10-08,3612.0,1764200
2025-10-09,3596.0,1350200
2025-10-10,3522.0,1653300
2025-10-14,3468.0,1557100
2025-10-15,3510.0,1260600
2025-10-16,3462.0,1658100
2025-10-17,3355.0,2119200
2025-10-20,3449.0,1601400
2025-10-21,3440.0,1803300
2025-10-22,3445.0,1576600
2025-10-23,3400.0,1653100
2025-10-24,3384.0,1327300
2025-10-27,3429.0,1845900
2025-10-28,3372.0,1388200
2025-10-29,3301.0,1789400
2025-10-30,3315.0,5708600
2025-10-31,3321.0,1869600
2025-11-04,3280.0,2528000
2025-11-05,3240.0,3052600
2025-11-06,3262.0,2420800
2025-11-07,3249.0,2008600
2025-11-10,3249.0,2149400
2025-11-11,3249.0,1257600
2025-11-12,3301.0,1660200
2025-11-13,3350.0,2491800
2025-11-14,3330.0,3045000
2025-11-17,3264.0,3442200
2025-11-18,3216.0,3125200
2025-11-19,3313.0,2970900
2025-11-20,3351.0,2922400
2025-11-21,3368.0,7133300
2025-11-25,3292.0,2555000
2025-11-26,3353.0,2153400
2025-11-27,3388.0,1181400
2025-11-28,3393.0,1714000
2025-12-01,3450.0,2164700
2025-12-02,3458.0,1700600
2025-12-03,3464.0,1361300
2025-12-04,3477.0,1712600
2025-12-05,3483.0,1395600
2025-12-08,3482.0,1129500
2025-12-09,3471.0,901600
2025-12-10,3416.0,1759600
2025-12-11,3435.0,1216400
2025-12-12,3497.0,1226100
2025-12-15,3551.0,1263400
2025-12-16,3478.0,1384600
2025-12-17,3554.0,1196500
2025-12-18,3538.0,1115700
2025-12-19,3623.0,3541800
2025-12-22,3679.0,2283400
2025-12-23,3720.0,1644700
2025-12-24,3671.0,1096000
2025-12-25,3629.0,722500
2025-12-26,3646.0,759500
2025-12-29,3679.0,994400
2025-12-30,3615.0,1488200
2026-01-05,3666.0,1983100
2026-01-06,3773.0,1719400
2026-01-07,3814.0,1639100
2026-01-08,3812.0,1421600
2026-01-09,3812.0,1501600
2026-01-13,3934.0,2576400
2026-01-14,3885.0,1683100
2026-01-15,3945.0,1315500
2026-01-16,3979.0,1418200
2026-01-19,3944.0,1584200
2026-01-20,3972.0,1522100
2026-01-21,3807.0,2572200
2026-01-22,3738.0,2442000
2026-01-23,3792.0,1685800
2026-01-26,3719.0,1892000
2026-01-27,3723.0,1776800
2026-01-28,3702.0,1858200
2026-01-29,3800.0,1415700
2026-01-30,3803.0,1449800
2026-02-02,3773.0,1285900
2026-02-03,3956.0,1476900
2026-02-04,3983.0,1280600
2026-02-05,4016.0,1515700
2026-02-06,4066.0,1439800
2026-02-09,4141.0,1481400
2026-02-10,4182.0,1399100
2026-02-12,4210.0,1657000
2026-02-13,4110.0,2844400
2026-02-16,3979.0,2275000
2026-02-17,3991.0,1560200
2026-02-18,4013.0,1984900
2026-02-19,4079.0,2111800
2026-02-20,4012.0,1273200
2026-02-24,3987.0,1770100
2026-02-25,3991.0,1701300
2026-02-26,4129.0,2015700
2026-02-27,4214.0,2000100
2026-03-02,4056.0,1804200
2026-03-03,3969.0,1409100
2026-03-04,3779.0,2110400
2026-03-05,3924.0,1729200
2026-03-06,3947.0,1563900
2026-03-09,3819.0,2395700
2026-03-10,3873.0,1545600
2026-03-11,3884.0,1100600
2026-03-12,3733.0,1827500
2026-03-13,3712.0,1802300
2026-03-16,3667.0,2596300
2026-03-17,3715.0,1439200
2026-03-18,3830.0,1556600
2026-03-19,3735.0,2412800
2026-03-23,3626.0,2122100
2026-03-24,3746.0,2517600
2026-03-25,3968.0,2812800
2026-03-26,3944.0,2441300
2026-03-27,4017.0,3039300
2026-03-30,3880.0,7553000
2026-03-31,3956.0,2974400
2026-04-01,4234.0,2951500
2026-04-02,4114.0,2509100
2026-04-03,4152.0,1216700
2026-04-06,3874.0,3917000
2026-04-07,3963.0,1979400
2026-04-08,4132.0,2199100
2026-04-09,4053.0,1887700
2026-04-10,4024.0,1293000
2026-04-13,4005.0,1271400
2026-04-14,4068.0,1758700
2026-04-15,4012.0,1532900
2026-04-16,4083.0,1551000
2026-04-17,4000.0,1879600
2026-04-20,3921.0,1642300
2026-04-21,3820.0,1822300
2026-04-22,3767.0,2000800
2026-04-23,3704.0,2772300
2026-04-24,3680.0,1701400
2026-04-27,3655.0,1688900
2026-04-28,3773.0,2276000
2026-04-30,3792.0,2027600
2026-05-01,3782.0,1250400
2026-05-07,3939.0,2571300
2026-05-08,3878.0,1796600
2026-05-11,3986.0,1454700
2026-05-12,3957.0,1675300
2026-05-13,3987.0,1303000
2026-05-14,4002.0,1399500
2026-05-15,3949.0,2306000
2026-05-18,4001.0,1908800
2026-05-19,4151.0,2646700
2026-05-20,4140.0,1907700
2026-05-21,4075.0,2184200
2026-05-22,4118.0,2480400
2026-05-25,4091.0,1880900
2026-05-26,4142.0,2374100
2026-05-27,4151.0,1694500
2026-05-28,4095.0,1641500
2026-05-29,4194.0,6363200
2026-06-01,4202.0,1869800
2026-06-02,4250.0,2299000
2026-06-03,4231.0,2422000
2026-06-04,4125.0,2187000
2026-06-05,4390.0,3356300
2026-06-08,4395.0,2067100
2026-06-09,4658.0,2797700
2026-06-10,4686.0,3640400
2026-06-11,4656.0,1909300
2026-06-12,4712.0,2429300
2026-06-15,4802.0,2172900
2026-06-16,4902.0,2237600
2026-06-17,4746.0,2140500
2026-06-18,4930.0,1752800
2026-06-19,4894.0,2101900
2026-06-22,4984.0,1584300
2026-06-23,4909.0,1652500
2026-06-24,4627.0,2951300
2026-06-25,4690.0,1985300
2026-06-26,4682.0,1611800
2026-06-29,4680.0,3843500
2026-06-30,4807.0,2402900
2026-07-01,4815.0,2324300
2026-07-02,4904.0,1814200
2026-07-03,4954.0,1682700
2026-07-06,5053.0,1887700
2026-07-07,4953.0,2973000
2026-07-08,4934.0,1819500
2026-07-09,4947.0,1359200
2026-07-10,4916.0,1050800
2026-07-13,4928.0,1077500
2026-07-14,4952.0,1204700
2026-07-15,5050.0,1086700
2026-07-16,4940.0,1632500
2026-07-17,4793.0,1693200
2026-07-21,4996.0,1616500
2026-07-22,5068.0,1294000
2026-07-23,5049.0,928400
2026-07-24,5104.0,1049800
2026-07-27,5176.0,1134600
2026-07-28,5032.0,1647400
2026-07-29,5080.0,2027300
2026-07-30,5020.0,1362000
2026-07-31,5088.0,1677500
2026-08-03,4969.0,1262000
2026-08-04,4969.0,1222000
2026-08-05,5032.0,1190700
2026-08-06,4962.0,2230100
2026-08-07,5006.0,1867700
2026-08-10,4847.0,1920900
2026-08-12,4913.0,1731800
2026-08-13,4927.0,1383700
2026-08-14,4926.0,1013100
2026-08-17,4938.0,1032300
2026-08-18,4929.0,1263500
2026-08-19,4738.0,1797700
