date,close,volume
2025-08-01,1387.0,4100
2025-08-04,1378.0,3300
2025-08-05,1391.0,6400
2025-08-06,1406.0,11000
2025-08-07,1400.0,3900
2025-08-08,1407.0,4900
2025-08-12,1410.0,15500
2025-08-13,1412.0,6900
2025-08-14,1420.0,12600
2025-08-15,1423.0,12900
2025-08-18,1420.0,6900
2025-08-19,1416.0,9600
2025-08-20,1414.0,5300
2025-08-21,1411.0,6700
2025-08-22,1421.0,6800
2025-08-25,1419.0,11600
2025-08-26,1409.0,6800
2025-08-27,1415.0,9200
2025-08-28,1416.0,7600
2025-08-29,1411.0,4900
2025-09-01,1412.0,3300
2025-09-02,1414.0,6200
2025-09-03,1416.0,12600
2025-09-04,1417.0,8700
2025-09-05,1423.0,9500
2025-09-08,1426.0,5900
2025-09-09,1434.0,12600
2025-09-10,1431.0,8600
2025-09-11,1445.0,5800
2025-09-12,1444.0,10800
2025-09-16,1446.0,10800
2025-09-17,1446.0,5700
2025-09-18,1446.0,10100
2025-09-19,1452.0,16600
2025-09-22,1460.0,17500
2025-09-24,1507.0,23000
2025-09-25,1494.0,30000
2025-09-26,1506.0,13600
2025-09-29,1522.0,14800
2025-09-30,1507.0,13400
2025-10-01,1440.0,27400
2025-10-02,1493.0,20400
2025-10-03,1545.0,54000
2025-10-06,1595.0,149300
2025-10-07,1573.0,44400
2025-10-08,1686.0,101400
2025-10-09,1658.0,40900
2025-10-10,1686.0,55200
2025-10-14,1727.0,41900
2025-10-15,1810.0,57500
2025-10-16,1755.0,42000
2025-10-17,1779.0,27100
2025-10-20,1772.0,21800
2025-10-21,1724.0,22300
2025-10-22,1751.0,25300
2025-10-23,1762.0,21100
2025-10-24,1739.0,16600
2025-10-27,1783.0,15300
2025-10-28,1715.0,25700
2025-10-29,1698.0,25800
2025-10-30,1670.0,20200
2025-10-31,1656.0,20900
2025-11-04,1678.0,17900
2025-11-05,1661.0,16800
2025-11-06,1650.0,16000
2025-11-07,1671.0,19000
2025-11-10,1676.0,17600
2025-11-11,1661.0,13900
2025-11-12,1693.0,27400
2025-11-13,1680.0,6900
2025-11-14,1690.0,14400
2025-11-17,1592.0,27200
2025-11-18,1581.0,16300
2025-11-19,1568.0,8100
2025-11-20,1561.0,13500
2025-11-21,1614.0,9500
2025-11-25,1613.0,15000
2025-11-26,1657.0,11800
2025-11-27,1626.0,11100
2025-11-28,1617.0,7600
2025-12-01,1580.0,6000
2025-12-02,1574.0,6900
2025-12-03,1541.0,14400
2025-12-04,1556.0,17100
2025-12-05,1558.0,11600
2025-12-08,1568.0,8900
2025-12-09,1551.0,9500
2025-12-10,1572.0,23700
2025-12-11,1549.0,8100
2025-12-12,1563.0,11800
2025-12-15,1580.0,7300
2025-12-16,1567.0,5200
2025-12-17,1566.0,7200
2025-12-18,1551.0,8200
2025-12-19,1563.0,2600
2025-12-22,1571.0,9200
2025-12-23,1574.0,6400
2025-12-24,1571.0,11600
2025-12-25,1571.0,12700
2025-12-26,1628.0,23900
2025-12-29,1636.0,11500
2025-12-30,1625.0,5500
2026-01-05,1642.0,12500
2026-01-06,1640.0,29200
2026-01-07,1578.0,92600
2026-01-08,1533.0,50300
2026-01-09,1531.0,33800
2026-01-13,1526.0,27700
2026-01-14,1530.0,19000
2026-01-15,1554.0,23400
2026-01-16,1556.0,24700
2026-01-19,1536.0,15300
2026-01-20,1523.0,15800
2026-01-21,1511.0,18200
2026-01-22,1532.0,27100
2026-01-23,1507.0,22900
2026-01-26,1478.0,45200
2026-01-27,1484.0,23300
2026-01-28,1468.0,19200
2026-01-29,1469.0,25800
2026-01-30,1486.0,14900
2026-02-02,1500.0,21200
2026-02-03,1503.0,19500
2026-02-04,1502.0,17400
2026-02-05,1511.0,8200
2026-02-06,1503.0,12200
2026-02-09,1520.0,15800
2026-02-10,1529.0,11400
2026-02-12,1555.0,15400
2026-02-13,1548.0,16400
2026-02-16,1537.0,18100
2026-02-17,1520.0,14500
2026-02-18,1527.0,10600
2026-02-19,1533.0,9400
2026-02-20,1512.0,10600
2026-02-24,1549.0,17400
2026-02-25,1529.0,23600
2026-02-26,1520.0,17600
2026-02-27,1531.0,14900
2026-03-02,1508.0,17800
2026-03-03,1480.0,27500
2026-03-04,1434.0,49700
2026-03-05,1459.0,14500
2026-03-06,1464.0,12600
2026-03-09,1455.0,34700
2026-03-10,1468.0,24000
2026-03-11,1465.0,14000
2026-03-12,1436.0,24300
2026-03-13,1430.0,23100
2026-03-16,1439.0,22300
2026-03-17,1465.0,18400
2026-03-18,1482.0,19200
2026-03-19,1448.0,13500
2026-03-23,1428.0,18700
2026-03-24,1476.0,8200
2026-03-25,1481.0,15400
2026-03-26,1490.0,17900
2026-03-27,1508.0,30100
2026-03-30,1476.0,27100
2026-03-31,1477.0,10900
2026-04-01,1500.0,10500
2026-04-02,1492.0,15100
2026-04-03,1471.0,52200
2026-04-06,1470.0,20000
2026-04-07,1475.0,11400
2026-04-08,1476.0,22300
2026-04-09,1456.0,18100
2026-04-10,1437.0,23100
2026-04-13,1434.0,15400
2026-04-14,1445.0,14600
2026-04-15,1470.0,16200
2026-04-16,1468.0,14900
2026-04-17,1469.0,10700
2026-04-20,1453.0,14600
2026-04-21,1449.0,10800
2026-04-22,1434.0,12900
2026-04-23,1419.0,19200
2026-04-24,1402.0,43900
2026-04-27,1394.0,21300
2026-04-28,1434.0,27200
2026-04-30,1409.0,28100
2026-05-01,1409.0,20900
2026-05-07,1416.0,18900
2026-05-08,1405.0,17100
2026-05-11,1409.0,7900
2026-05-12,1405.0,9800
2026-05-13,1409.0,6400
2026-05-14,1416.0,13700
2026-05-15,1412.0,17900
2026-05-18,1417.0,25200
2026-05-19,1457.0,19600
2026-05-20,1419.0,26100
2026-05-21,1419.0,27200
2026-05-22,1434.0,31200
2026-05-25,1422.0,37400
2026-05-26,1421.0,17200
2026-05-27,1417.0,19200
2026-05-28,1399.0,52700
2026-05-29,1395.0,36700
2026-06-01,1382.0,73800
2026-06-02,1367.0,21500
2026-06-03,1412.0,34500
2026-06-04,1391.0,15200
2026-06-05,1417.0,27500
2026-06-08,1420.0,19900
2026-06-09,1421.0,24900
2026-06-10,1440.0,24500
2026-06-11,1421.0,8600
2026-06-12,1419.0,15400
2026-06-15,1423.0,9900
2026-06-16,1413.0,9700
2026-06-17,1429.0,18600
2026-06-18,1444.0,15200
2026-06-19,1455.0,12400
2026-06-22,1437.0,25100
2026-06-23,1448.0,7400
2026-06-24,1453.0,11100
2026-06-25,1447.0,16200
2026-06-26,1453.0,12200
2026-06-29,1444.0,12500
2026-06-30,1462.0,5100
2026-07-01,1446.0,4600
2026-07-02,1453.0,12100
2026-07-03,1459.0,12100
2026-07-06,1469.0,9700
2026-07-07,1485.0,11500
2026-07-08,1483.0,10800
2026-07-09,1512.0,21700
2026-07-10,1498.0,33500
2026-07-13,1532.0,66100
2026-07-14,1529.0,23900
2026-07-15,1521.0,29300
2026-07-16,1501.0,9900
2026-07-17,1519.0,18400
2026-07-21,1529.0,17200
2026-07-22,1537.0,12400
2026-07-23,1534.0,6700
2026-07-24,1516.0,21400
2026-07-27,1540.0,16600
2026-07-28,1536.0,13600
2026-07-29,1575.0,22100
2026-07-30,1558.0,17500
2026-07-31,1518.0,12000
2026-08-03,1522.0,24100
2026-08-04,1517.0,15000
2026-08-05,1534.0,14400
2026-08-06,1519.0,21200
2026-08-07,1546.0,16300
2026-08-10,1562.0,13400
2026-08-12,1580.0,13800
2026-08-13,1609.0,35900
2026-08-14,1630.0,16400
