date,close,volume
2025-01-29,870.8,6890000
2025-01-30,875.8,3527000
2025-01-31,866.4,5207500
2025-02-03,853.2,6837500
2025-02-04,853.6,8473500
2025-02-05,863.6,7129000
2025-02-06,878.0,7215500
2025-02-07,861.6,11618000
2025-02-10,863.2,6345000
2025-02-12,851.4,12189000
2025-02-13,854.4,11187500
2025-02-14,832.4,21829500
2025-02-17,850.4,10742000
2025-02-18,849.4,5746500
2025-02-19,824.0,9344000
2025-02-20,812.6,9883000
2025-02-21,811.0,9775000
2025-02-25,822.6,11977500
2025-02-26,820.2,5861500
2025-02-27,807.0,9352500
2025-02-28,795.6,12394000
2025-03-03,810.8,7177500
2025-03-04,803.0,7588000
2025-03-05,803.0,12925500
2025-03-06,796.0,14063500
2025-03-07,785.0,8980000
2025-03-10,774.0,6416500
2025-03-11,800.0,16659000
2025-03-12,811.4,11153500
2025-03-13,814.6,10514500
2025-03-14,828.2,6674500
2025-03-17,822.0,5535000
2025-03-18,821.6,7259000
2025-03-19,814.8,4468500
2025-03-21,816.6,6919000
2025-03-24,840.2,6340500
2025-03-25,841.0,6425000
2025-03-26,845.4,6286500
2025-03-27,842.0,6976500
2025-03-28,840.2,8952000
2025-03-31,817.8,10507000
2025-04-01,830.0,5961000
2025-04-02,819.2,6200500
2025-04-03,810.8,7607500
2025-04-04,828.0,13870500
2025-04-07,783.8,14130000
2025-04-08,818.8,10465000
2025-04-09,820.8,11270000
2025-04-10,859.8,8818000
2025-04-11,861.0,11821000
2025-04-14,863.0,6379500
2025-04-15,871.4,6669500
2025-04-16,878.4,7641000
2025-04-17,869.6,6891000
2025-04-18,873.2,4589500
2025-04-21,880.0,5297000
2025-04-22,883.2,4850500
2025-04-23,895.0,5571500
2025-04-24,870.2,8827000
2025-04-25,854.8,9308500
2025-04-28,864.6,6078500
2025-04-30,882.0,9150500
2025-05-01,888.8,5035000
2025-05-02,890.4,4601500
2025-05-07,889.6,7981000
2025-05-08,904.4,7135000
2025-05-09,903.2,8570500
2025-05-12,898.2,9793000
2025-05-13,892.8,7737500
2025-05-14,901.4,8926000
2025-05-15,932.2,13953500
2025-05-16,928.6,9971000
2025-05-19,920.8,5144500
2025-05-20,910.8,6304500
2025-05-21,907.8,5889000
2025-05-22,913.6,4476000
2025-05-23,923.8,3900500
2025-05-26,926.0,4374000
2025-05-27,934.4,4282000
2025-05-28,921.8,4849000
2025-05-29,926.0,4770000
2025-05-30,947.8,14869500
2025-06-02,946.4,5291500
2025-06-03,938.2,6086000
2025-06-04,945.0,5409500
2025-06-05,934.0,5612500
2025-06-06,940.2,5308500
2025-06-09,929.2,9984000
2025-06-10,930.8,5195500
2025-06-11,948.2,5705000
2025-06-12,946.2,5331000
2025-06-13,940.0,7016000
2025-06-16,933.0,7308000
2025-06-17,935.0,4243000
2025-06-18,955.2,8157000
2025-06-19,961.6,7790000
2025-06-20,955.6,14748500
2025-06-23,961.8,9992500
2025-06-24,966.4,6088000
2025-06-25,959.0,6901500
2025-06-26,983.8,13228500
2025-06-27,993.0,9200500
2025-06-30,991.8,6302000
2025-07-01,976.0,5303500
2025-07-02,985.2,6463500
2025-07-03,976.4,5958500
2025-07-04,988.4,3520000
2025-07-07,1008.6,6911500
2025-07-08,1009.4,8346500
2025-07-09,998.4,4914000
2025-07-10,998.8,6647500
2025-07-11,1000.4,4972500
2025-07-14,1001.4,4579000
2025-07-15,1006.0,5168500
2025-07-16,1007.8,18897000
2025-07-17,1014.8,5724500
2025-07-18,1007.8,7904500
2025-07-22,996.6,9069500
2025-07-23,1002.6,11242000
2025-07-24,1012.0,7009000
2025-07-25,999.6,6053000
2025-07-28,973.4,10882500
2025-07-29,987.6,7104500
2025-07-30,997.6,5201000
2025-07-31,1013.8,9663000
2025-08-01,1026.2,5934000
2025-08-04,1035.0,6063500
2025-08-05,1041.0,4725000
2025-08-06,1060.6,5023500
2025-08-07,1065.0,5338000
2025-08-08,1075.4,6068000
2025-08-12,1087.2,6279000
2025-08-13,1071.0,11002500
2025-08-14,1050.0,8667500
2025-08-15,1048.2,13457500
2025-08-18,1069.8,14198000
2025-08-19,1065.6,40242500
2025-08-20,1095.0,20449000
2025-08-21,1100.0,11442000
2025-08-22,1101.4,7376000
2025-08-25,1095.6,9114000
2025-08-26,1093.4,9917500
2025-08-27,1087.0,5928000
2025-08-28,1093.0,7031500
2025-08-29,1067.2,10329500
2025-09-01,1069.4,6436500
2025-09-02,1063.4,5221000
2025-09-03,1076.6,7471000
2025-09-04,1099.2,7665000
2025-09-05,1102.2,6425500
2025-09-08,1104.4,7272500
2025-09-09,1066.8,17032500
2025-09-10,1067.4,10102000
2025-09-11,1052.2,13908000
2025-09-12,1048.8,11122000
2025-09-16,1023.6,12186000
2025-09-17,1009.4,12296500
2025-09-18,1007.2,9524500
2025-09-19,986.8,14219500
2025-09-22,987.8,9242000
2025-09-24,987.6,11207500
2025-09-25,984.8,6235000
2025-09-26,1009.0,12271500
2025-09-29,984.1,7658500
2025-09-30,975.0,10169700
2025-10-01,953.6,8604600
2025-10-02,933.5,10236900
2025-10-03,935.8,8535800
2025-10-06,952.8,12953300
2025-10-07,947.4,7267900
2025-10-08,956.8,8366100
2025-10-09,945.2,9522900
2025-10-10,939.1,6533800
2025-10-14,974.9,14935700
2025-10-15,956.3,9556500
2025-10-16,931.9,9611900
2025-10-17,936.3,9091500
2025-10-20,938.0,5954900
2025-10-21,943.4,6013000
2025-10-22,945.2,6016400
2025-10-23,972.3,9213500
2025-10-24,964.5,9219100
2025-10-27,963.5,6454300
2025-10-28,942.4,5910800
2025-10-29,923.3,6584500
2025-10-30,921.1,8885300
2025-10-31,917.8,10568900
2025-11-04,945.4,12666900
2025-11-05,992.0,20474400
2025-11-06,989.9,9697700
2025-11-07,999.8,9161500
2025-11-10,1002.5,7303500
2025-11-11,1000.0,7324000
2025-11-12,987.4,10412000
2025-11-13,957.7,16403700
2025-11-14,953.2,8289200
2025-11-17,903.0,24040200
2025-11-18,918.9,13380600
2025-11-19,908.6,10105000
2025-11-20,908.8,7195100
2025-11-21,916.6,15385600
2025-11-25,924.9,10056600
2025-11-26,946.2,9613000
2025-11-27,966.3,8999700
2025-11-28,947.1,7178600
2025-12-01,936.8,6493000
2025-12-02,926.1,5679400
2025-12-03,928.9,7209800
2025-12-04,951.7,8431300
2025-12-05,939.1,6745600
2025-12-08,949.0,7045600
2025-12-09,938.5,5935000
2025-12-10,949.1,7629800
2025-12-11,950.2,5698100
2025-12-12,964.9,8227300
2025-12-15,967.7,6071900
2025-12-16,945.7,7417200
2025-12-17,938.9,5677800
2025-12-18,969.7,8772100
2025-12-19,974.2,8173000
2025-12-22,955.5,7447900
2025-12-23,957.2,6378600
2025-12-24,946.6,5975900
2025-12-25,942.7,5222700
2025-12-26,946.2,8159300
2025-12-29,936.9,5980200
2025-12-30,932.3,5065400
2026-01-05,917.3,8198200
2026-01-06,926.1,9713000
2026-01-07,918.7,7456600
2026-01-08,912.7,9364000
2026-01-09,925.0,7511900
2026-01-13,911.7,9761700
2026-01-14,896.0,13524600
2026-01-15,904.5,13048900
2026-01-16,889.7,10464500
2026-01-19,928.6,15729600
2026-01-20,972.8,18884200
2026-01-21,953.7,13862500
2026-01-22,924.9,9116500
2026-01-23,928.9,5470000
2026-01-26,927.7,6663500
2026-01-27,928.1,5747700
2026-01-28,923.6,5970400
2026-01-29,898.6,7691600
2026-01-30,915.9,8917300
2026-02-02,907.9,6669000
2026-02-03,928.0,9640600
2026-02-04,938.8,8420200
2026-02-05,960.6,7469200
2026-02-06,965.6,6100000
2026-02-09,975.0,7377200
2026-02-10,975.3,6681300
2026-02-12,975.4,8771400
2026-02-13,977.3,14351300
2026-02-16,968.4,8025300
2026-02-17,952.9,6220400
2026-02-18,956.4,7706500
2026-02-19,985.4,9968400
2026-02-20,1005.0,12953400
2026-02-24,1023.5,11250200
2026-02-25,1036.0,9248000
2026-02-26,1017.5,9048900
2026-02-27,1040.0,16140800
2026-03-02,1038.0,9348700
2026-03-03,988.7,14369900
2026-03-04,1012.5,15848200
2026-03-05,1023.5,11821900
2026-03-06,1058.5,14572200
2026-03-09,1047.5,15621000
2026-03-10,1037.5,7950800
2026-03-11,1039.0,7721600
2026-03-12,1000.5,9990500
2026-03-13,1010.0,8990900
2026-03-16,1003.5,7203800
2026-03-17,1012.0,5148400
2026-03-18,1016.0,5750300
2026-03-19,989.6,10232500
2026-03-23,973.0,8659600
2026-03-24,971.5,8170100
2026-03-25,974.5,10094000
2026-03-26,970.9,6915800
2026-03-27,983.0,10665900
2026-03-30,991.9,11880600
2026-03-31,968.2,29687500
2026-04-01,982.4,11166000
2026-04-02,936.5,12692200
2026-04-03,950.8,7898300
2026-04-06,992.1,14019400
2026-04-07,977.8,10175600
2026-04-08,975.2,11845800
2026-04-09,956.5,7948500
2026-04-10,938.5,8693200
2026-04-13,954.1,8301900
2026-04-14,962.6,7832900
2026-04-15,961.5,8479500
2026-04-16,963.2,6233100
2026-04-17,940.0,6870200
2026-04-20,959.3,5711800
2026-04-21,942.0,4821700
2026-04-22,949.4,6811900
2026-04-23,922.0,8867300
2026-04-24,918.4,5115300
2026-04-27,914.6,6641100
2026-04-28,900.7,11586100
2026-04-30,889.4,11175700
2026-05-01,888.0,6483500
2026-05-07,887.3,12605500
2026-05-08,883.5,8199800
2026-05-11,907.3,8683900
2026-05-12,893.8,6062600
2026-05-13,883.6,11563500
2026-05-14,858.0,15717300
2026-05-15,871.3,9131900
2026-05-18,871.3,9284700
2026-05-19,884.8,8372100
2026-05-20,872.1,9807500
2026-05-21,867.1,10250600
2026-05-22,866.9,9405200
2026-05-25,824.6,13279300
2026-05-26,809.4,13257500
2026-05-27,819.0,13791600
2026-05-28,858.5,16167200
2026-05-29,878.2,24956100
2026-06-01,823.5,12430600
2026-06-02,826.7,9167400
2026-06-03,824.6,9425900
2026-06-04,826.1,9390800
2026-06-05,831.9,6266300
2026-06-08,839.3,10968100
2026-06-09,833.2,7836700
2026-06-10,849.0,8280200
2026-06-11,867.8,13632800
2026-06-12,855.3,11446700
2026-06-15,837.2,10026400
2026-06-16,834.6,10168000
2026-06-17,835.6,7820900
2026-06-18,835.3,7911200
2026-06-19,819.0,13115400
2026-06-22,816.4,8875500
2026-06-23,813.4,10696300
2026-06-24,818.5,10505100
2026-06-25,820.7,10826200
2026-06-26,823.0,11977400
2026-06-29,826.4,11480100
2026-06-30,823.0,12157200
2026-07-01,793.6,10371000
2026-07-02,820.7,8356400
2026-07-03,818.3,8524900
2026-07-06,852.7,8826900
2026-07-07,866.7,13886200
2026-07-08,873.2,14734400
2026-07-09,870.9,10620300
2026-07-10,850.4,9319000
2026-07-13,872.7,7961100
2026-07-14,874.0,7420500
2026-07-15,858.5,8447400
2026-07-16,869.0,8272100
2026-07-17,889.0,13238300
2026-07-21,880.9,9065700
2026-07-22,866.3,7010800
2026-07-23,856.2,6045000
2026-07-24,862.7,6927400
2026-07-27,894.0,8374100
2026-07-28,923.8,11826600
2026-07-29,964.6,20441100
2026-07-30,941.4,12683900
2026-07-31,902.2,13335800
2026-08-03,896.6,7666700
2026-08-04,889.1,5504300
2026-08-05,883.5,7225500
2026-08-06,896.0,5026700
2026-08-07,917.7,8746900
2026-08-10,926.4,8387200
2026-08-12,930.0,12243900
2026-08-13,926.3,8508500
